"ID","size","tissue","shell","clump.size","type","layer","fouling","body"
"",11.06,0.0121438845700037,0.0980830449597361,1,"Singleton",NA,NA,0.123812271274703
"",11.08,0.00965299073501083,0.110017687608045,1,"Singleton",NA,NA,0.0877403528912652
"",11.33,0.0133767209053927,0.16522821543119,1,"Singleton",NA,NA,0.0809590593863403
"",11.53,0.0125709789165885,0.160626414973219,1,"Singleton",NA,NA,0.0782622143355717
"",12.35,0.00984996779752849,0.126693635469334,1,"Singleton",NA,NA,0.0777463505648056
"",12.36,0.0114586539338229,0.144448196673251,1,"Singleton",NA,NA,0.0793270819416522
"",12.53,0.00779727270214733,0.119965772126689,1,"Singleton",NA,NA,0.0649958114212202
"",12.67,0.0149913353555096,0.15247637792193,1,"Singleton",NA,NA,0.098319067909558
"",12.79,0.00869874623233421,0.114289293606941,1,"Singleton",NA,NA,0.0761116457876676
"",12.95,0.00832314562149119,0.107559404674618,1,"Singleton",NA,NA,0.0773818490969697
"",13.18,0.009121988715691,0.103373434190451,1,"Singleton",NA,NA,0.0882430654174166
"B6",13.36,0.017386181451235,0.151983081343242,1,"Singleton",NA,NA,0.114395505720598
"",13.78,0.00890101585401147,0.121268486759047,1,"Singleton",NA,NA,0.0733992489878865
"",15.76,0.0069077877219782,0.098608137278043,1,"Singleton",NA,NA,0.0700529176664242
"",16.31,0.00550413631016966,0.115746573062442,1,"Singleton",NA,NA,0.0475533414470971
"",18.33,0.00969671565522577,0.131144950370457,1,"Singleton",NA,NA,0.0739389174179761
"M27",9.58,0.036402859844537,0.203849478206114,48,"Mono",NA,NA,0.178577154893327
"M30",9.58,0.0121342866148457,0.152887108654585,48,"Mono",NA,NA,0.0793676243970341
"M28",11.68,0.0200118757153114,0.127969859931023,48,"Mono",NA,NA,0.15637960161946
"M26",12.4,0.0323655989227006,0.207169377677593,48,"Mono",NA,NA,0.15622771707636
"M29",12.43,0.0288802041760648,0.20274141095911,48,"Mono",NA,NA,0.142448471870848
"M25",12.5,0.0283100965812539,0.187773003892554,48,"Mono",NA,NA,0.150767660922404
"M23",13.49,0.0239980069515366,0.129102999502435,48,"Mono",NA,NA,0.185882644431386
"M24",14.93,0.0200895789213542,0.18552575594068,48,"Mono",NA,NA,0.10828458194116
"M2",10.03,0.0137459616863292,0.108521954140937,48,"Mono",NA,NA,0.126665261376305
"M16",11.02,0.0270624375850551,0.189832262832072,48,"Mono",NA,NA,0.142559737640566
"M10",11.44,0.0107713643961922,0.153038159590484,48,"Mono",NA,NA,0.0703835201953248
"M3",12.33,0.018162485212934,0.174279020452244,48,"Mono",NA,NA,0.104214983339953
"M5",14.14,0.0182750015197397,0.139745601945886,48,"Mono",NA,NA,0.130773357195287
"M20",14.37,0.021092544693113,0.170925683167551,48,"Mono",NA,NA,0.123401845189274
"M7",14.45,0.0235009877805413,0.181455782322046,48,"Mono",NA,NA,0.129513578899525
"M4",14.52,0.0194050168507387,0.148921426649475,48,"Mono",NA,NA,0.130303726517564
"M18",14.81,0.0198121011435959,0.149337234865853,48,"Mono",NA,NA,0.13266685405949
"M19",15.97,0.014499456405482,0.122442926433664,48,"Mono",NA,NA,0.118418081205674
"M1",16.2,0.0144081696754646,0.120110911810298,48,"Mono",NA,NA,0.119957208369385
"M6",17,0.0153093287728315,0.130721394025209,48,"Mono",NA,NA,0.117114179258823
"M21",11.75,0.0333060752845859,0.188608355791709,48,"Mono",NA,NA,0.176588545850894
"M13",12.69,0.0238521912249444,0.171263562840609,48,"Mono",NA,NA,0.139271838266865
"M11",13.96,0.0170003964777846,0.137754897554794,48,"Mono",NA,NA,0.123410468735041
"M15",13.97,0.0211965385556927,0.181537568496735,48,"Mono",NA,NA,0.116761168121925
"M9",14.68,0.0195532838862656,0.175935374372091,48,"Mono",NA,NA,0.111139013152135
"M22",15.07,0.0170054337911907,0.170424152257265,48,"Mono",NA,NA,0.0997830035587916
"M14",15.84,0.0196756856384958,0.179074035954844,48,"Mono",NA,NA,0.109874586416633
"M17",16.08,0.0141503653540748,0.124155558937759,48,"Mono",NA,NA,0.11397286980254
"M12",16.11,0.018529724877614,0.143480821789232,48,"Mono",NA,NA,0.129144262254321
"M8",16.67,0.0147148833607405,0.147218794323184,48,"Mono",NA,NA,0.099952478407325
